key,id,name,organization_id,organization_name,client_id,status,description,phone_number,website,culture_code,alternate_name,address,city,state_province,postal_code,city (from Postal_Code),latitude,longitude,coordinates/0,coordinates/1,coordinates/2,coordinates/3,coordinates/4,coordinates/5,resource_type,category,parent_id (from Category),id2,OAK? (from Resources_OAK),city_id,city_id_old,neighborhood_id,name (from Neighborhood),geocode_neighborhood,last_scraped
38907032en,38907032,Roots Main Clinic,38899759,ROOTS COMMUNITY HEALTH CENTER,2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public. Services being offered via phone. Some staff still in the office to provide some help. Posted 4-10-2020 4:50pm SMR&nbsp;</span><br /><br /><strong>Provides primary, preventive and sick care to adults. This includes:</strong><ul>	<li>Chronic Disease Management</li>	<li>Immigration Exam (I693)</li>	<li>Immunizations/Vaccinations</li>	<li>Physical Exam: DMV, Pre-employment, School and Sports Physicals</li>	<li>Pregnancy Testing and Verification Documentation</li>	<li>Preventative health care</li>	<li>Lab Testing</li>	<li>STI, Hepatitis C &amp; HIV testing</li>	<li>Substance Abuse Resources</li>	<li>Smoking Cessation (Help Quitting, Rx &amp; support groups)</li>	<li>Tuberculosis Testing</li>	<li>Mental health service: Individual Counseling, Coaching &nbsp;&amp; Support Groups</li></ul>Also provides enrollment and renewal assistance for Medi-Cal, Denti-Cal (0-21 years) and CalFRESH (food stamps).<br /><br />&nbsp;",510-777-1177,rootsclinic.org,en,,,,,,,,,"37.738816, -122.172403",,,,,,Program,5590,5566,38907032,1 checked out of 1,1,,,,,2020-07-04 21:49:35
38907032en,38907032,Roots Main Clinic,38899759,ROOTS COMMUNITY HEALTH CENTER,2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public. Services being offered via phone. Some staff still in the office to provide some help. Posted 4-10-2020 4:50pm SMR&nbsp;</span><br /><br /><strong>Provides primary, preventive and sick care to adults. This includes:</strong><ul>	<li>Chronic Disease Management</li>	<li>Immigration Exam (I693)</li>	<li>Immunizations/Vaccinations</li>	<li>Physical Exam: DMV, Pre-employment, School and Sports Physicals</li>	<li>Pregnancy Testing and Verification Documentation</li>	<li>Preventative health care</li>	<li>Lab Testing</li>	<li>STI, Hepatitis C &amp; HIV testing</li>	<li>Substance Abuse Resources</li>	<li>Smoking Cessation (Help Quitting, Rx &amp; support groups)</li>	<li>Tuberculosis Testing</li>	<li>Mental health service: Individual Counseling, Coaching &nbsp;&amp; Support Groups</li></ul>Also provides enrollment and renewal assistance for Medi-Cal, Denti-Cal (0-21 years) and CalFRESH (food stamps).<br /><br />&nbsp;",510-777-1177,rootsclinic.org,en,,,,,,,,,"37.738816, -122.172403",,,,,,Program,3522,3493,38907032,1 checked out of 1,1,,,,,2020-07-04 21:47:55
38907032en,38907032,Roots Main Clinic,38899759,ROOTS COMMUNITY HEALTH CENTER,2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public. Services being offered via phone. Some staff still in the office to provide some help. Posted 4-10-2020 4:50pm SMR&nbsp;</span><br /><br /><strong>Provides primary, preventive and sick care to adults. This includes:</strong><ul>	<li>Chronic Disease Management</li>	<li>Immigration Exam (I693)</li>	<li>Immunizations/Vaccinations</li>	<li>Physical Exam: DMV, Pre-employment, School and Sports Physicals</li>	<li>Pregnancy Testing and Verification Documentation</li>	<li>Preventative health care</li>	<li>Lab Testing</li>	<li>STI, Hepatitis C &amp; HIV testing</li>	<li>Substance Abuse Resources</li>	<li>Smoking Cessation (Help Quitting, Rx &amp; support groups)</li>	<li>Tuberculosis Testing</li>	<li>Mental health service: Individual Counseling, Coaching &nbsp;&amp; Support Groups</li></ul>Also provides enrollment and renewal assistance for Medi-Cal, Denti-Cal (0-21 years) and CalFRESH (food stamps).<br /><br />&nbsp;",510-777-1177,rootsclinic.org,en,,,,,,,,,"37.738816, -122.172403",,,,,,Program,5601,5324,38907032,1 checked out of 1,1,,,,,2020-07-04 21:50:45
38907042en,38907042,Medical Services,38899760,LA LOMA MEDICAL GROUP ,2376,ACTIVE,"<table>	<tbody>		<tr>			<td><span style=""color:#FF0000"">Note: Office is closed to the public until the shelter in place has been lifted. Currently only doing phone appointments. Updated: 4-20-20 11:36am SMR&nbsp;</span></td>		</tr>	</tbody></table><br />Offer a full range of medical services: Family medicine, Internal Medicine, Prevention Services, Cancer Screening, Skin Disease, Diabetes, Hypertension, Urgent Care drop-in, Vaccines, Sexual Health, Family Planning, School Exams, Elderly Care, Laboratory.","510-261-1677, Ext. 1004",www.lalomamedical.com,en,,,,,,,37.778403,-122.216989,"37.77887, -122.22737","37.778403, -122.216989",,,,,Program,5567,5322,38907042,1 checked out of 1,1,,,,,2020-07-04 21:48:08
38907044en,38907044,Servicios Gratuitos,38899760,LA LOMA MEDICAL GROUP ,2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public until the shelter in place has been lifted. Currently only doing phone appointments. Updated: 4-20-20 11:36am SMR&nbsp;</span><br /><br />Servicios Gratuitos offers a limited number of free services to low income people who qualify. Please call us to see if you qualify for the following free services: Pap smear, Mammogram, HIV test, Chlamydia test, Syphilis test, Gonorrhea test, Birth control pills, IUD, and other contraceptive methods, Vaccines, Prenatal Care and physical exams.","510-261-1677, EXT 1004",www.lalomamedical.com,en,,,,,,,37.778403,-122.216989,"37.77887, -122.22737","37.778403, -122.216989",,,,,Program,5567,5322,38907044,1 checked out of 1,1,,,,,2020-07-04 21:48:08
38907044en,38907044,Servicios Gratuitos,38899760,LA LOMA MEDICAL GROUP ,2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public until the shelter in place has been lifted. Currently only doing phone appointments. Updated: 4-20-20 11:36am SMR&nbsp;</span><br /><br />Servicios Gratuitos offers a limited number of free services to low income people who qualify. Please call us to see if you qualify for the following free services: Pap smear, Mammogram, HIV test, Chlamydia test, Syphilis test, Gonorrhea test, Birth control pills, IUD, and other contraceptive methods, Vaccines, Prenatal Care and physical exams.","510-261-1677, EXT 1004",www.lalomamedical.com,en,,,,,,,37.778403,-122.216989,"37.77887, -122.22737","37.778403, -122.216989",,,,,Program,5569,5322,38907044,1 checked out of 1,1,,,,,2020-07-04 21:48:18
38907054en,38907054,Transitional Housing Services,38899766,ATL TRANSITIONAL HOUSING,2376,ACTIVE,"Helps clients become self sufficient and to achieve the highest quality of life. Provides a bed and bedding for each client. Each client allowed to do laundry once a week. Clients are provided with resources including free or discounted tickets for public transportation. Each client will have cleaning duties and encouraged to seek  work, schooling, or volunteering at various organizations.Also, provides information about  AA programs, drug programs, permanent housing and other services to help improve quality of life.",510-459-5306,,en,,2707 Seminary Avenue,Oakland,California,94605,Oakland,37.762734,-122.157057,"37.762734, -122.157057",,,,,,Program,5551,5320,38907054,1 checked out of 1,1,1,5,Lower Hills,Oak Knoll Golf Links,2020-07-04 21:47:28
38907083en,38907083,Food Pantry,38898904,SALVATION ARMY - ALAMEDA COUNTY,2376,ACTIVE,"<span style=""color:#FF0000""><strong>NOTE: Hours of Operation</strong><br />Tuesdays, Wednesdays, and Thursdays<br />10 am – 11:30 am and 1pm – 3:30 pm<br /><strong>APPOINTMENT ONLY</strong><br />Posted; 4/21/2020, 12:18 PM, ar</span><br /><br />Provides emergency food Monday, Wednesday and Friday, between 11am - 1pm.&nbsp;",510-437-9437,,en,,,,California,,,,,"37.778403, -122.216989",,,,,,Program,5556,3493,38907083,1 checked out of 1,1,,,,,2020-07-04 21:48:00
38907092en,38907092,Social Justice Collaborative,38899788,,2376,ACTIVE,Dedicated to the promotion of social welfare through the defense of human and civil rights. Provides free and low-cost legal services to low-income individuals who cannot afford private counsel. SJC ensures that everyone can obtain fair representation and the opportunity for just outcomes in their legal matters. Represents immigrants in deportation proceedings and provides immigration conscious criminal defense.&nbsp;,510-992-3964,socialjusticecollaborative.org,en,,,,,,,37.806984,-122.286229,"37.806984, -122.286229",,,,,,Program,5601,5324,38907092,1 checked out of 1,1,,,,,2020-07-04 21:50:45
38907103en,38907103,Highland Campus: Same Day Clinic,38899188,ALAMEDA HEALTH SYSTEM (AHS),2376,ACTIVE,"The Same Day Clinic located in the new Highland Care Pavilion offers same day medical care and treatment for serious, but non-emergency, illnesses or injuries. Provides care for patients that need timely access to health care, but do not have a primary care doctor.&nbsp; No drop-in appointments, all appointments must be made by calling the call center starting at 6 am until all appointments are filled for the day and 7am on Sundays. Clinic hours are 8am-5pm weekdays, 8am-4:30pm on Saturdays, and 8:30am-4pm on Sundays.",510-437-8500,http://www.alamedahealthsystem.org/health-wellness/,en,, , ,California, ,,37.80294,-122.20632,"37.80294, -122.20632",,,,,,Program,5567,5322,38907103,1 checked out of 1,1,,,,,2020-07-04 21:48:08
38907108en,38907108,Lawyers in the Library,38898429,ALAMEDA COUNTY LAW LIBRARY,2376,ACTIVE,"Offers legal advice through a 15-minute consultation with lawyers at local libraries. Provides legal referrals when necessary. Space is limited. Clients are chosen through a lottery or on a first-come, first-serve basis.",510-272-6483,www.acbanet.org,en,,,,,,,,,"37.79968, -122.26448",,,,,,Program,5600,5324,38907108,1 checked out of 1,1,,,,,2020-07-04 21:50:41
38907169en,38907169,Citizenship Services,38898658,INTERNATIONAL INSTITUTE OF THE BAY AREA (IIBA),2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is currently closed to the public. Call to speak to staff or leave a message. Posted 4-13-2020 10:12am SMR&nbsp;</span><br /><br />Those interested in naturalization specifically and can't drop by the Oakland offices Thursday General Immigration Clinic, can register for its Citizenship Clinic every second Wednesday of the month. The citizenship clinic starts at 1 pm and consists of an orientation and a consultation for $30, then an additional $100 for those who are found eligible to start their naturalization case with IIBA.&nbsp;","510-451-2846, EXT. 301",,en,,,,,,,37.81018,-122.269073,"37.81018, -122.269073",,,,,,Program,5601,5324,38907169,1 checked out of 1,1,,,,,2020-07-04 21:50:45
38907182en,38907182,Sister to Sister Empowerment and Enrichment Alliance,38899804,COURAGEOUS WOMEN ASSOCIATION,2376,ACTIVE,"Offers support groups which are designed to build esteem, reinforce self-worth, and cultivate self-care, through group discussions and activities, victor-to-victim pairing, and one-on-one counseling to girls and women.&nbsp;&nbsp;Clients receive helpful tools, many benefits, and access to unlimited resources that can be used beyond their program. This program is open to groups of up to 25 people and runs biweekly for 3 months with a month break between each cycle.",510-273-2412,www.courageouswomen.org,en,,,,,,,37.81018,-122.269073,"37.80647, -122.2685","37.81018, -122.269073",,,,,Program,5585,5566,38907182,1 checked out of 1,1,,,,,2020-07-04 21:49:22
38907202en,38907202,Alma Crisis Line,38899778,MUJERES UNIDAS Y ACTIVAS (MUA),2376,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed to the public until further notice but helping via phone. Posted: 4-17-2020 2:45pm SMR&nbsp;<br />**Offer facebook live on Tuesdays**&nbsp;</span><br /><br />Support survivors of sexual assault and abuse so that they can begin their healing processes, find the services they need most, and live without fear and guilt. Offers a series of workshops on the myths and realities of sexual assault in the Latino community. Also work with family members of assault victims so that they have the tools to support the victims they know.",415-431-2562 (ALMA),www.mujeresunidas.net,en,,,,California,,,,,"37.778403, -122.216989",,,,,,Program,5584,5566,38907202,1 checked out of 1,1,,,,,2020-07-04 21:49:18
38907209en,38907209,Refuge and Immigrant Program,38899508,VIETNAMESE AMERICAN COMMUNITY CENTER OF THE EAST BAY (VACCEB),2376,ACTIVE,"Services offered to refugee and immigrant communities include: ESL and citizenship classes, a domestic violence and behavioral health hotline, health screenings, case management, senior services, and computer literacy classes.&nbsp; Offers a wide range of employment services to immigrants and refugee that are legal residents.",510-891-9999,www.vacceb.net,en,,,,,,,37.793068,-122.242902,"37.793068, -122.242902",,,,,,Program,5573,5566,38907209,1 checked out of 1,1,,,,,2020-07-04 21:48:40
38907209en,38907209,Refuge and Immigrant Program,38899508,VIETNAMESE AMERICAN COMMUNITY CENTER OF THE EAST BAY (VACCEB),2376,ACTIVE,"Services offered to refugee and immigrant communities include: ESL and citizenship classes, a domestic violence and behavioral health hotline, health screenings, case management, senior services, and computer literacy classes.&nbsp; Offers a wide range of employment services to immigrants and refugee that are legal residents.",510-891-9999,www.vacceb.net,en,,,,,,,37.793068,-122.242902,"37.793068, -122.242902",,,,,,Program,5586,5566,38907209,1 checked out of 1,1,,,,,2020-07-04 21:49:26
